"State","Date","CumulativeCases","CumulativeDeaths","CumulativeTests","CumulativePositives","CurrentHospitalizations","CasesDailyChange","DeathsDailyChange","TestsDailyChange","PositivesDailyChange","CurrHospDailyChange","Rolling Avg Change in Cases (7 Days)","Rolling Avg Change in Deaths (7 Days)","Rolling Avg Change in Tests (7 Days)","Rolling Avg Change in Positives (7 Days)","Change in Cases (7 Days)","Change in Deaths (7 Days)","Change in Tests (7 Days)","Change in Current Hospitalizations (7 Days)","Pct Change in Cases (2 Wks - Rolling)","Pct Change in Deaths (2 Wks - Rolling)","Pct Change in Tests (2 Wks - Rolling)","Pct Change in Positives (2 Wks - Rolling)","Change in Tests (7 Days) Over Pop","Positivity Rate (7 Days - Rolling)"
"Texas",2020-05-22,53539,1470,741362,53449,1578,486,10,1181,1181,0,1116.85714285714,27.1428571428571,18818.8571428571,1178.71428571429,7818,190,131732,NA,0.0349483717235902,0.027027027027027,-0.00588625935764308,0.0637976457004728,0.00454312803946188,0.0626347432666323
"Texas",2020-05-23,54776,1478,762706,54509,1688,1237,8,21344,1060,110,1046.28571428571,22.8571428571429,17709.5714285714,1072.85714285714,7324,160,123967,NA,-0.0204627524408185,NA,-0.170484124594332,-0.103046601371021,0.00427533138241256,0.0605806383957021
"Texas",2020-05-24,55861,1528,763545,55348,1572,1085,50,839,839,0,1066.42857142857,26.4285714285714,16170,1080.57142857143,7465,185,113190,60,0.028236914600551,NA,-0.238183054132818,0.0151736218198646,0.00390365790230688,0.0668256913154872
"Texas",2020-05-25,56409,1533,805654,55971,1511,548,5,42109,623,0,1033.14285714286,26.1428571428571,17972.7142857143,1039.71428571429,7232,183,125809,NA,-0.0694801852804941,NA,-0.183842800425565,-0.0920061664476569,0.00433885764671196,0.057849597405591
"Texas",2020-05-26,57230,1546,821233,56560,1534,821,13,15579,589,23,954,22.5714285714286,17298.1428571429,949.714285714286,6678,158,121087,NA,-0.111968085106383,NA,-0.252429402249744,-0.206653153666564,0.00417600693008776,0.0549026732844979
"Texas",2020-05-27,58542,1581,855674,57921,1645,1312,35,34441,1361,111,981.285714285714,22.1428571428571,19249.4285714286,942.571428571429,6869,155,134746,NA,-0.151136925358379,NA,-0.179138846922365,-0.277022999830764,0.00464707383783235,0.0489662030783845
"Texas",2020-05-28,60395,1611,873218,59776,1692,1853,30,17544,1855,47,1048.85714285714,21.5714285714286,19005.2857142857,1072.57142857143,7342,151,133037,12,-0.130506868782568,NA,-0.129726299814219,-0.118544118777449,0.00458813443192155,0.056435427738148
"Texas",2020-05-29,60901,1619,893275,61006,1701,506,8,20057,1230,9,1051.71428571429,21.2857142857143,21701.8571428571,1079.57142857143,7362,149,151913,123,-0.131327433628319,NA,0.153197400783409,-0.232519962738843,0.00523912344653366,0.0497455780611271
"Texas",2020-05-30,62675,1652,928517,62338,1752,1774,33,35242,1332,51,1128.42857142857,24.8571428571429,23687.2857142857,1118.42857142857,7899,174,165811,64,-0.12795319054979,NA,0.33754144248066,-0.227896241428453,0.00571843290431493,0.0472164090440321
"Texas",2020-05-31,64652,1675,951865,64287,1684,1977,23,23348,1949,0,1255.85714285714,21,26902.8571428571,1277,8791,147,188320,112,-0.0379732983147297,NA,0.663751214771623,-0.208905117171474,0.00649471557701592,0.0474670773152082
"Texas",2020-06-01,65593,1683,970031,64880,1756,941,8,18166,593,72,1312,21.4285714285714,23482.4285714286,1272.71428571429,9184,150,164377,245,0.0651820923219671,NA,0.306559944042159,-0.0531955208266762,0.00566897760409487,0.0541985800933221
"Texas",2020-06-02,67310,1716,986224,66568,1773,1717,33,16193,1688,17,1440,24.2857142857143,23570.1428571429,1429.71428571429,10080,170,164991,239,0.105263157894737,NA,0.362582275553941,0.108415529590095,0.005690153025528,0.0606578540647672
"Texas",2020-06-03,68877,1744,1006768,68271,1487,1567,28,20544,1703,0,1476.42857142857,23.2857142857143,21584.8571428571,1478.57142857143,10335,163,151094,NA,0.194383450826303,NA,0.12132456622089,0.26059173450721,0.0052108780554038,0.0685004037221862
"Texas",2020-06-04,70555,1776,1038555,69920,1796,1678,32,31787,1649,309,1451.42857142857,23.5714285714286,23619.5714285714,1449.14285714286,10160,165,165337,104,0.18511606205529,NA,0.242789599885746,0.114290540836541,0.0057020857548698,0.0613534780478659
"Texas",2020-06-05,72548,1812,1061576,71613,1855,1993,36,23021,1693,59,1663.85714285714,27.5714285714286,24043,1515.28571428571,11647,193,168301,154,0.489767203888463,0.0157894736842105,0.107877535168155,0.00621449851388933,0.00580430717038741,0.0630239867855806
"Texas",2020-06-06,74470,1833,1093277,73553,1822,1922,21,31701,1940,0,1685,25.8571428571429,23537.1428571429,1602.14285714286,11795,181,164760,70,0.610458765701802,0.13125,-0.00633854207501312,0.123604963552683,0.00568218637674779,0.0680687059966011
"Texas",2020-06-07,75408,1841,1100446,74978,1878,938,8,7169,1425,56,1536.57142857143,23.7142857142857,21225.8571428571,1527.28571428571,10756,166,148581,194,0.44085733422639,NA,-0.211018479184367,0.0767418477901957,0.005124210573219,0.071954018346895
"Texas",2020-06-08,76463,1848,1120316,75616,1935,1055,7,19870,638,57,1552.85714285714,23.5714285714286,21469.2857142857,1533.71428571429,10870,165,150285,179,0.50304203539823,NA,-0.0857297553794022,0.234885031072637,0.00518297754084451,0.0714376018897428
"Texas",2020-06-09,78208,1867,1147355,77253,2056,1745,19,27039,1637,121,1556.85714285714,21.5714285714286,23018.7142857143,1526.42857142857,10898,151,161131,283,0.631925726265349,NA,-0.0233952154966028,0.207819210320166,0.00555703066928713,0.0663125034909483
"Texas",2020-06-10,NA,NA,1161087,79757,2153,NA,NA,13732,2504,97,NA,NA,22045.5714285714,1640.85714285714,NA,NA,154319,666,NA,NA,0.0213443286960435,0.520032879460287,0.00532210074941334,0.074430238661474
"US Total",2020-03-01,30,1,126,112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-02,53,6,315,193,NA,23,5,189,81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-03,73,7,562,294,NA,20,1,247,101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-04,104,11,1654,482,NA,31,4,1092,188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-05,174,12,2273,634,NA,70,1,619,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-06,222,14,3047,774,NA,48,2,774,140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-07,337,17,3839,993,NA,115,3,792,219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"US Total",2020-03-08,451,21,4696,1261,NA,114,4,857,268,NA,60.1428571428571,2.85714285714286,652.857142857143,164.142857142857,421,20,4570,NA,NA,NA,NA,NA,1.39227596915561e-05,0.251422319474836
"US Total",2020-03-09,519,22,6451,1626,NA,68,1,1755,365,NA,66.5714285714286,2.28571428571429,876.571428571429,204.714285714286,466,16,6136,NA,NA,NA,NA,NA,1.86936659666057e-05,0.233539765319426
"US Total",2020-03-10,711,28,8939,2061,NA,192,6,2488,435,NA,91.1428571428571,3,1196.71428571429,252.428571428571,638,21,8377,NA,NA,NA,NA,NA,2.55209973602113e-05,0.210934702160678
"US Total",2020-03-11,1109,32,12752,2582,NA,398,4,3813,521,NA,143.571428571429,3,1585.42857142857,300,1005,21,11098,NA,NA,NA,NA,NA,3.38106755047898e-05,0.1892232834745
"US Total",2020-03-12,1561,42,17998,3237,NA,452,10,5246,655,NA,198.142857142857,4.28571428571429,2246.42857142857,371.857142857143,1387,30,15725,NA,NA,NA,NA,NA,4.7907088873024e-05,0.165532591414944
"US Total",2020-03-13,2149,51,27155,4248,NA,588,9,9157,1011,NA,275.285714285714,5.28571428571429,3444,496.285714285714,1927,37,24108,NA,NA,NA,NA,NA,7.34463655676224e-05,0.144101543056247
"US Total",2020-03-14,2859,58,31725,5147,NA,710,7,4570,899,NA,360.285714285714,5.85714285714286,3983.71428571429,593.428571428571,2522,41,27886,NA,NA,NA,NA,NA,8.49562531200729e-05,0.148963637667647
"US Total",2020-03-15,2955,71,39324,6373,NA,96,13,7599,1226,NA,357.714285714286,7.14285714285714,4946.85714285714,730.285714285714,2504,50,34628,NA,NA,NA,6.57724288840263,NA,0.000105496131859782,0.14762619845212
"US Total",2020-03-16,4336,99,57160,7903,NA,1381,28,17836,1530,NA,545.285714285714,11,7244.14285714286,896.714285714286,3817,77,50709,NA,NA,NA,7.26417861799218,NA,0.000154487794573111,0.123784732493246
"US Total",2020-03-17,6112,133,72834,10177,325,1776,34,15674,2274,NA,771.571428571429,15,9127.85714285714,1159.42857142857,5401,105,63895,NA,NA,NA,6.62743225498388,NA,0.000194659678444634,0.127020893653651
"US Total",2020-03-18,8871,190,97553,12985,416,2759,57,24719,2808,91,1108.85714285714,22.5714285714286,12114.4285714286,1486.14285714286,7762,158,84801,NA,NA,NA,6.6411065056767,NA,0.000258350972560973,0.122675440148111
"US Total",2020-03-19,14095,268,125215,17373,617,5224,78,27662,4388,201,1790.57142857143,32.2857142857143,15316.7142857143,2019.42857142857,12534,226,107217,NA,NA,NA,5.81825119236884,NA,0.000326642565831416,0.131844763423711
"US Total",2020-03-20,19404,364,161495,23315,1042,5309,96,36280,5942,425,2465,44.7142857142857,19191.4285714286,2723.85714285714,17255,313,134340,NA,NA,NA,4.57242409158785,NA,0.000409274296928588,0.141930921542355
"US Total",2020-03-21,25725,453,206379,29903,1436,6321,89,44884,6588,394,3266.57142857143,56.4285714285714,24950.5714285714,3536.57142857143,22866,395,174654,NA,NA,NA,5.26314279566808,NA,0.000532093144675938,0.141743103507506
"US Total",2020-03-22,33638,597,250721,38912,2155,7913,144,44342,9009,719,4383.28571428571,75.1428571428571,30199.5714285714,4648.42857142857,30683,526,211397,NA,71.8812351543943,25.3,5.10479958415155,-0.387788401030794,0.000644032741907196,0.153923660222236
"US Total",2020-03-23,43682,781,308315,49825,2770,10044,184,57594,10913,615,5620.85714285714,97.4285714285714,35879.2857142857,5988.85714285714,39346,682,251155,NA,83.4334763948498,41.625,3.95286832712142,-0.285274420175996,0.000765157704668002,0.166916844179889
"US Total",2020-03-24,53925,1011,376763,59972,3828,10243,230,68448,10147,1058,6830.42857142857,125.428571428571,43418.4285714286,7113.57142857143,47813,878,303929,3503,73.9420062695925,40.8095238095238,3.75669457704046,-0.223278080224642,0.000925936636826029,0.163837606809485
"US Total",2020-03-25,65844,1320,460300,72216,4971,11919,309,83537,12244,1143,8139,161.428571428571,51821,8461.57142857143,56973,1130,362747,4555,55.689552238806,52.8095238095238,3.2776264430844,-0.137079748747881,0.00110512895182339,0.163284603318566
"US Total",2020-03-26,83836,1726,561361,89408,7617,17992,406,101061,17192,2646,9963,208.285714285714,62306.5714285714,10290.7142857143,69741,1458,436146,7000,49.2819033886085,47.6,3.06788102632978,-0.00223525917217479,0.00132874309593729,0.16516258317169
"US Total",2020-03-27,101962,2269,664305,107977,10789,18126,543,102944,18569,3172,11794,272.142857142857,71830,12094.5714285714,82558,1905,502810,9747,41.8427607680332,50.4864864864865,2.74281673366086,0.168465747541992,0.0015318386872016,0.168377717229172
"US Total",2020-03-28,121786,2899,768760,127213,12179,19824,630,104455,19236,1390,13723,349.428571428571,80340.1428571429,13901.4285714286,96061,2446,562381,10743,37.0892149088025,58.6585365853659,2.21997205904245,0.161573147513066,0.00171332505866455,0.173032161470604
"US Total",2020-03-29,140910,3518,856392,146626,13833,19124,619,87632,19413,1654,15324.5714285714,417.285714285714,86524.4285714286,15387.7142857143,107272,2921,605671,11678,41.8402555910543,57.42,1.86508796245926,0.204680658773699,0.00184521045626794,0.177842426003556
"US Total",2020-03-30,162147,4320,974101,167800,15574,21237,802,117709,21174,1741,16923.5714285714,505.571428571429,95112.2857142857,16853.5714285714,118465,3539,665786,12804,30.0361540476814,44.961038961039,1.65089685652286,0.431489757328998,0.00202835415404866,0.177196576677791
"US Total",2020-03-31,188172,5531,1085272,192114,17856,26025,1211,111171,24314,2282,19178.1428571429,645.714285714286,101215.571428571,18877.4285714286,134247,4520,708509,14028,23.8559526013701,42.0476190476191,1.33116616051775,0.468318735798505,0.00215851215455245,0.186507157989524
"US Total",2020-04-01,213602,6746,1192899,217249,19982,25430,1215,107627,25135,2126,21108.2857142857,775.142857142857,104657,20719,147758,5426,732599,15011,18.0360731770162,33.3417721518987,1.01958665405917,0.6137746313463,0.00223190368211692,0.197970513200264
"US Total",2020-04-02,244008,8303,1310850,245298,21833,30406,1557,117951,28049,1851,22881.7142857143,939.571428571429,107069.857142857,22270,160172,6577,749489,14216,11.7790011169619,28.1017699115044,0.718436028302449,0.577575338534956,0.00228336000841678,0.207995047292222
"US Total",2020-04-03,275798,9587,1443483,277066,24564,31790,1284,132633,31768,2731,24833.7142857143,1045.42857142857,111311.142857143,24155.5714285714,173836,7318,779178,13775,9.07452912199362,22.3801916932907,0.5496469839502,0.528979460298956,0.0023738092015202,0.217009463819564
"US Total",2020-04-04,309027,10849,1671999,310440,29095,33229,1262,228516,33374,4531,26748.7142857143,1135.71428571429,129034.142857143,26175.2857142857,187241,7950,903239,16916,7.18862065949445,19.126582278481,0.606098001177138,0.431149002150127,0.00275176795208784,0.20285550114643
"US Total",2020-04-05,336802,12245,1791350,336217,30905,27775,1396,119351,25777,1810,27984.5714285714,1246.71428571429,133565.428571429,27084.4285714286,195892,8727,934958,17072,5.38438223120295,15.5912547528517,0.543673050220334,0.317407808172674,0.00284840165332558,0.202780231839291
"US Total",2020-04-06,366317,13894,1942644,364947,34663,29515,1649,151294,28730,3758,29167.1428571429,1367.71428571429,138363.285714286,28163.8571428571,204170,9574,968543,19089,4.18909164845219,13.0381231671554,0.454736206528825,0.219469944450085,0.00295072022755773,0.203550074699833
"US Total",2020-04-07,397121,16191,2095641,395284,42294,30804,2297,152997,30337,7631,29849.8571428571,1522.85714285714,144338.428571429,29024.2857142857,208949,10660,1010369,24438,3.37012946269843,11.1412300683371,0.426049633808463,0.227343062851878,0.00307814546757064,0.201084950151875
"US Total",2020-04-08,428654,18270,2239949,425375,44063,31533,2079,144308,30091,1769,30721.7142857143,1646.28571428571,149578.571428571,29732.2857142857,215052,11524,1047050,24081,2.77463008793639,9.19823008849558,0.42922663012098,0.217345012887429,0.00318989617834657,0.198773697531159
"US Total",2020-04-09,463327,20297,2405961,459625,49826,34673,2027,166012,34250,5763,31331.2857142857,1713.42857142857,156444.428571429,30618.1428571429,219319,11994,1095111,27993,2.14476419896474,7.22633744855967,0.461143525788904,0.18496924046276,0.00333631669334348,0.195712580733825
"US Total",2020-04-10,496846,22357,2564016,494021,51745,33519,2060,158055,34396,1919,31578.2857142857,1824.28571428571,160076.142857143,30993.5714285714,221048,12770,1120533,27181,1.67748734223213,5.70341207349081,0.438096301486952,0.149900849968424,0.00341376623314189,0.193617680157568
"US Total",2020-04-11,526776,24366,2703298,525043,54757,29930,2009,139282,31022,3012,31107,1931,147328.428571429,30657.5714285714,217749,13517,1031299,25662,1.26677840122422,4.52616516762061,0.141778643304817,0.202608749678954,0.00314190987902453,0.20808999136041
"US Total",2020-04-12,555313,26086,2843857,552992,54749,28537,1720,140559,27949,0,31215.8571428571,1977.28571428571,150358.142857143,30967.8571428571,218511,13841,1052507,23844,1.03698075919159,3.73844573776104,0.125726503222605,0.158107376672325,0.00320652123297169,0.205960625440021
"US Total",2020-04-13,580624,27870,2977146,578058,55295,25311,1784,133289,25066,546,30615.2857142857,1996.57142857143,147786,30444.4285714286,214307,13976,1034502,20632,0.80903220360444,2.9491381746256,0.0681012613792057,0.162570249368187,0.00315166799703155,0.206003468335489
"US Total",2020-04-14,607670,30262,3127955,604005,58719,27046,2392,150809,25947,3424,30078.4285714286,2010.14285714286,147473.428571429,29817.2857142857,210549,14071,1032314,16425,0.568370242910456,2.11305309734513,0.0217197875231722,0.0840737422287622,0.00314500213309169,0.202187512714155
"US Total",2020-04-15,636674,32760,3264710,634325,59260,29004,2498,136755,30320,541,29717.1428571429,2070,146394.428571429,29850,208020,14490,1024761,15197,0.407842553364285,1.67047548838924,-0.0212874265794375,0.0299574367565808,0.00312199149765399,0.203901202329128
"US Total",2020-04-16,667981,34844,3427361,665358,58625,31307,2084,162651,31033,0,29236.2857142857,2078.14285714286,145914.285714286,29390.4285714286,204654,14547,1021400,8799,0.277713957495692,1.21179869241295,-0.0673091586149715,-0.0315992621144407,0.00311175202384144,0.201422557274329
"US Total",2020-04-17,700062,37428,3585641,697209,57808,32081,2584,158280,31851,0,29030.8571428571,2153,145946.428571429,29026.8571428571,203216,15071,1021625,6063,0.169009871373018,1.05944247062039,-0.0882687078381449,-0.0835097065731426,0.00311243749888096,0.198887067172397
"US Total",2020-04-18,728352,39775,3727799,725252,56591,28290,2347,142158,28043,0,28796.5714285714,2201.28571428571,146357.285714286,28601.2857142857,201576,15409,1024501,1834,0.0765590869521098,0.938238993710692,-0.00659168679500319,-0.0366492936506655,0.00312119939316388,0.195420990316261
"US Total",2020-04-19,754376,40945,3888464,752761,55570,26024,1170,160665,27509,0,28437.5714285714,2122.71428571429,149229.571428571,28538.4285714286,199063,14859,1044607,821,0.016187491066506,0.702646957717429,-0.00750588832188289,-0.0569177984884406,0.00318245344269526,0.191238427466023
"US Total",2020-04-20,780064,42686,4034815,778049,55677,25688,1741,146351,25288,107,28491.4285714286,2116.57142857143,151095.571428571,28570.1428571429,199440,14816,1057669,382,-0.0231669687025518,0.547524545644454,0.0223943501317542,-0.0710562643654985,0.00322224755365611,0.189086566780344
"US Total",2020-04-21,807023,45086,4183832,804034,58579,26959,2400,149017,25985,2902,28479,2117.71428571429,150839.571428571,28575.5714285714,199353,14824,1055877,NA,-0.0459250821970912,0.3906191369606,0.0228254193975864,-0.0578933568599512,0.00321678812578582,0.189443467373567
"US Total",2020-04-22,835150,47412,4500738,832637,58130,28127,2326,316906,28603,0,28353.7142857143,2093.14285714286,176575.428571429,28330.2857142857,198476,14652,1236028,NA,-0.0770790320480628,0.271433530024297,0.20616221733653,-0.192836027582222,0.00376562818731613,0.16044296731142
"US Total",2020-04-23,869170,49724,4695552,864431,57889,34020,2312,194814,31794,0,28741.2857142857,2125.71428571429,181170.142857143,28439,201189,14880,1268191,NA,-0.0826649765866158,0.240620310155078,0.241620325044057,-0.197936134993116,0.00386361455929852,0.156973988933844
"US Total",2020-04-24,905358,51493,4930671,898619,56075,36188,1769,235119,34188,0,29328,2009.28571428571,192147.142857143,28772.8571428571,205296,14065,1345030,NA,-0.0712605406970432,0.101409553641347,0.316559402912027,-0.226600216663914,0.00409770885512772,0.149743871883898
"US Total",2020-04-25,938154,53755,5210289,934571,56344,32796,2262,279618,35952,269,29971.7142857143,1997.14285714286,211784.285714286,29902.7142857143,209802,13980,1482490,NA,-0.036496149236047,0.0342531626840275,0.447036166875386,-0.321475261157527,0.00451648840593764,0.141194207043555
"US Total",2020-04-26,965785,54881,5417667,961778,55050,27631,1126,207378,27207,0,30201.2857142857,1990.85714285714,218457.571428571,29859.5714285714,211409,13936,1529203,NA,-0.0325017962482438,0.00686366592009248,0.463902692591568,-0.336360439960698,0.0046588021638089,0.136683618852435
"US Total",2020-04-27,988197,56219,5615258,982845,54971,22412,1338,197591,21067,0,29733.2857142857,1933.28571428571,225777.571428571,29256.5714285714,208133,13533,1580443,NA,-0.028809138292263,NA,0.494269946457729,-0.370974719169448,0.00481490767947527,0.129581389521799
"US Total",2020-04-28,1012582,58355,5820620,1007910,54940,24385,2136,205362,25065,0,29365.5714285714,1895.57142857143,233826.857142857,29125.1428571429,205559,13269,1636788,NA,-0.0236999463307829,NA,0.550169195843834,-0.383945205006294,0.00498656586214939,0.124558586695406
"US Total",2020-04-29,1039909,60967,6054489,1035020,54930,27327,2612,233869,27110,0,29251.2857142857,1936.42857142857,221964.428571429,28911.8571428571,204759,13555,1553751,NA,-0.0156763772714162,NA,0.257051620189834,-0.361188359193793,0.00473358901389824,0.130254461622229
"US Total",2020-04-30,1069424,62996,6285444,1064408,53793,29515,2029,230955,29388,0,28607.7142857143,1896,227127.428571429,28568.1428571429,200254,13272,1589892,NA,-0.0214997019359504,NA,0.253669202825127,-0.375540439070657,0.00484369458457932,0.125780241676793
"US Total",2020-05-01,1103461,64943,6582720,1097667,52370,34037,1947,297276,33259,0,28300.4285714286,1921.42857142857,236007,28435.4285714286,198103,13450,1652049,NA,-0.0251604204393355,NA,0.228261823156361,-0.394201281632728,0.00503305934916314,0.120485530392864
"US Total",2020-05-02,1132539,66369,6833331,1127547,51734,29078,1426,250611,29880,0,27769.2857142857,1802,231863.142857143,27568,194385,12614,1623042,NA,-0.0356738897487796,NA,0.0948080594135542,-0.391581610769322,0.0049446879070684,0.118897724150084
"US Total",2020-05-03,1158040,67682,7074347,1153601,50312,25501,1313,241016,26054,0,27465,1828.71428571429,236668.571428571,27403.2857142857,192255,12801,1656680,NA,-0.0342002280685009,NA,0.0833617250293127,-0.394538007715279,0.0050471679487543,0.115787599294975
"US Total",2020-05-04,1180375,68922,7308597,1175125,50062,22335,1240,234250,21524,0,27454,1814.71428571429,241905.571428571,27468.5714285714,192178,12703,1693339,NA,-0.0364119534697152,NA,0.071433136152332,-0.399477165178888,0.00515885163530414,0.113550801109524
"US Total",2020-05-05,1204351,71064,7569792,1197258,50906,23976,2142,261195,22133,844,27395.5714285714,1815.57142857143,249881.714285714,27049.7142857143,191769,12709,1749172,NA,-0.0380430693292802,NA,0.0686613049460284,-0.42858903295347,0.00532894998144389,0.108250074892578
"US Total",2020-05-06,1229331,73455,7816208,1222325,50227,24980,2391,246416,25067,0,27060.2857142857,1784,251674.142857143,26757.8571428571,189422,12488,1761719,NA,-0.0456176061589311,NA,0.133848988673217,-0.33733803018367,0.00536717511620318,0.106319452761763
"US Total",2020-05-07,1257023,75662,8120655,1249785,49130,27692,2207,304447,27460,0,26799.8571428571,1809.42857142857,262173,26482.4285714286,187599,12666,1835211,NA,-0.0675484246156599,NA,0.15429915994294,-0.356509482563456,0.00559107259000008,0.101011273363117
"US Total",2020-05-08,1283929,77180,8420216,1277442,47718,26906,1518,299561,27657,0,25781.1428571429,1748.14285714286,262499.428571429,25682.1428571429,180468,12237,1837496,NA,-0.120937573065233,NA,0.112252723738824,-0.346638053087586,0.00559803396984586,0.097836947672267
"US Total",2020-05-09,1309550,78795,8713852,1302618,46637,25621,1615,293636,25176,0,25287.2857142857,1775.14285714286,268645.857142857,25010.1428571429,177011,12426,1880521,NA,-0.156294982888628,NA,0.158639764097294,-0.340645239518406,0.00572911203018047,0.0930970725665919
"US Total",2020-05-10,1329260,79526,8985122,1324533,44943,19710,731,271270,21915,0,24460,1692,272967.857142857,24418.8571428571,171220,11844,1910775,NA,-0.190100705267988,NA,0.153376029166767,-0.345518530214148,0.00582128252727201,0.0894568957621907
"US Total",2020-05-11,1347881,80682,9369938,1341876,44191,18621,1156,384816,17343,0,23929.4285714286,1680,294477.285714286,23821.5714285714,167506,11760,2061341,NA,-0.195197301725339,NA,0.217323288485058,-0.375724957410626,0.00627999023749495,0.080894427462511
"US Total",2020-05-12,1369574,82376,9675007,1363326,45199,21693,1694,305069,21450,1008,23603.2857142857,1616,300745,23724,165223,11312,2105215,NA,-0.196225901079495,NA,0.203549450825876,-0.366690755196251,0.00641365482364535,0.0788841044738898
"US Total",2020-05-13,1390406,84119,9971395,1383755,44514,20832,1743,296388,20429,0,23010.7142857143,1523.42857142857,307883.857142857,23061.4285714286,161075,10664,2155187,NA,-0.213343491616974,NA,0.223343223294975,-0.424948580466707,0.00656589730664457,0.0749030130564076
"US Total",2020-05-14,1417774,85898,10348659,1410694,44075,27368,1779,377264,26939,0,22964.4285714286,1462.28571428571,318286.285714286,22987,160751,10236,2228004,NA,-0.19726447411787,NA,0.214031520081342,-0.425814865180059,0.00678773835532292,0.0722211450248743
"US Total",2020-05-15,1442824,87530,10712043,1435146,42854,25050,1632,363384,24452,0,22699.2857142857,1478.57142857143,327403.857142857,22529.1428571429,158895,10350,2291827,NA,-0.197917245069484,NA,0.247255504229669,-0.428881821878592,0.00698217868175491,0.0688114766079639
"US Total",2020-05-16,1467820,88754,11065232,1460249,42896,24996,1224,353189,25103,42,22610,1422.71428571429,335911.428571429,22518.7142857143,158270,9959,2351380,NA,-0.185791084703038,NA,0.250387525584665,-0.436173779078152,0.0071636102152147,0.06703765448375
"US Total",2020-05-17,1486757,89562,11468438,1481276,41108,18937,808,403206,21027,0,22499.5714285714,1433.71428571429,354759.428571429,22391.8571428571,157497,10036,2483316,NA,-0.180791136771475,NA,0.299638104957413,-0.4548774867114,0.0075655605921655,0.0631184271353303
"US Total",2020-05-18,1508308,90347,11817073,1501121,40933,21551,785,348635,19845,0,22918.1428571429,1380.71428571429,349590.714285714,22749.2857142857,160427,9665,2447135,NA,-0.165216622089937,NA,0.187156807146416,-0.426916804178649,0.00745533315925517,0.0650740559879206
"US Total",2020-05-19,1528568,91921,12222486,1522367,41091,20260,1574,405413,21246,158,22713.4285714286,1363.57142857143,363925.571428571,22720.1428571429,158994,9545,2547479,NA,-0.17090874958935,NA,0.210080205584703,-0.423273005459876,0.00776103674754609,0.0624307403515397
"US Total",2020-05-20,1551853,93439,12631283,1543794,40884,23285,1518,408797,21427,0,23063.8571428571,1331.42857142857,379984,22862.7142857143,161447,9320,2659888,NA,-0.147686118824635,NA,0.234179679071932,-0.434086901291567,0.00810349703073386,0.060167570965394
"US Total",2020-05-21,1577147,94702,13053627,1569883,39915,25294,1263,422344,26089,0,22767.5714285714,1257.71428571429,386424,22741.2857142857,159373,8804,2704968,NA,-0.150459224196291,NA,0.214076814942882,-0.417385784590794,0.00824083576309608,0.0588506037779375
"US Total",2020-05-22,1600937,95978,13453506,1594286,38802,23790,1276,399879,24403,0,22587.5714285714,1206.85714285714,391637.571428571,22734.2857142857,158113,8448,2741463,NA,-0.123872376266152,NA,0.196191073759058,-0.406673057397717,0.00835201981450601,0.0580492970359257
"US Total",2020-05-23,1622612,97086,13816534,1616622,37873,21675,1108,363028,22336,0,22113.1428571429,1190.28571428571,393043.142857143,22339,154792,8332,2751302,NA,-0.125523272564982,NA,0.170079697879543,-0.389497453985029,0.00838199487634522,0.0568359998284449
"US Total",2020-05-24,1643246,97719,14189786,1637245,36706,20634,633,373252,20623,0,22355.5714285714,1165.28571428571,388764,22281.2857142857,156489,8157,2721348,NA,-0.0860355098703423,NA,0.095852481117989,-0.359321157846829,0.00829073834597304,0.0573131403995373
"US Total",2020-05-25,1662302,98219,14623111,1656280,36668,19056,500,433325,19035,0,21999.1428571429,1124.57142857143,400862.571428571,22165.5714285714,153994,7872,2806038,NA,-0.0806657671963989,NA,0.146662525769931,-0.316458608366838,0.00854875115084785,0.0552946895230927
"US Total",2020-05-26,1680913,98912,14929055,1672492,36609,18611,693,305944,16212,0,21763.5714285714,998.714285714286,386652.714285714,21446.4285714286,152345,6991,2706569,NA,-0.0779431435090756,NA,0.0624499750537688,-0.296855769596664,0.00824571329882173,0.0554669029313496
"US Total",2020-05-27,1699176,100417,15225656,1691734,37251,18263,1505,296601,19242,642,21046.1428571429,996.857142857143,370624.714285714,21134.2857142857,147323,6978,2594373,NA,-0.0853763774639143,NA,-0.0246307363317553,-0.238703364583082,0.0079039019320047,0.0570234118224326
"US Total",2020-05-28,1721753,101616,15637002,1714183,36967,22577,1199,411346,22449,0,20658,987.714285714286,369053.571428571,20614.2857142857,144606,6914,2583375,NA,-0.100434833997922,NA,-0.0449517332552548,-0.226581583899046,0.00787039591207303,0.0558571635941356
