Date,Confirmed Cases,Confirmed Deaths,Country,New Cases,New Deaths,Income,Region,Population,Case_Change_7_Day_Rolling_Average,Death_Change_7_Day_Rolling_Average,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,cpm_income,dpm_income,Case_7_Day_income,Death_7_Day_income,Case_7_Day_income_per_million,Death_7_Day_income_per_million,cases_region,deaths_region,cpm_region,dpm_region,Case_7_Day_region,Death_7_Day_region,Case_7_Day_region_per_million,Death_7_Day_region_per_million
2023-01-22,208084,7864,Afghanistan,0,0,Low income,Eastern Mediterranean Region,38972230,26.2857142857143,1.42857142857143,2020,5339.28902708416,201.78470670013,0.674472933309546,0.0366561376798666,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,334101,3596,Albania,4,0,Upper middle income,European Region,2866849,9.14285714285714,0,2020,116539.448014179,1254.33882286789,3.18916592497796,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,271335,6881,Algeria,7,0,Lower middle income,African Region,43451666,6.85714285714286,0,2020,6244.52466333512,158.359865879481,0.157810815749685,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,8317,34,American Samoa,0,0,Upper middle income,,46189,1.14285714285714,0,2020,180064.517525818,736.105999263894,24.7430587987864,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,47820,165,Andorra,0,0,High income,European Region,77700,5.57142857142857,0,2020,615444.015444015,2123.55212355212,71.7043574186431,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,105095,1930,Angola,0,0,Lower middle income,African Region,33428486,0,0,2020,3143.87555571616,57.735190280529,0,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,3904,12,Anguilla,0,0,,,15585,0,0,2020,250497.273018928,769.971126082772,0,0,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,11,0,Antarctica,0,0,,,,0,0,,,,,,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,9106,146,Antigua and Barbuda,0,0,High income,Region of the Americas,92664,0,0,2020,98269.0149356816,1575.58490891824,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,10024095,130338,Argentina,0,0,Upper middle income,Region of the Americas,45036032,2773.71428571429,12.7142857142857,2020,222579.444832085,2894.08267584498,61.5887804172953,0.28231363087862,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,446008,8717,Armenia,0,0,Upper middle income,European Region,2805608,4.57142857142857,0.142857142857143,2020,158970.176874317,3106.99142574444,1.62938962657241,0.0509184258303879,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,43965,281,Aruba,0,0,High income,,106585,4.14285714285714,0,2020,412487.685884505,2636.39348876484,38.8690448267312,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,11274262,18092,Australia,0,0,High income,Western Pacific Region,25670051,3835.71428571429,54.2857142857143,2020,439199.049507148,704.790185262974,149.423711145501,2.11474898455458,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,5755617,21626,Austria,1555,13,High income,European Region,8907777,1937.42857142857,8.85714285714286,2020,646133.934426064,2427.76620923492,217.498548900424,0.994315737489034,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,827667,10068,Azerbaijan,29,0,Upper middle income,European Region,10284951,41.4285714285714,2.71428571428571,2020,80473.5968114967,978.905976314326,4.02807669463583,0.26390847309683,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,37491,833,Bahamas,0,0,High income,Region of the Americas,406471,0,0,2020,92235.3624243796,2049.34669386008,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,699975,1541,Bahrain,82,0,High income,Eastern Mediterranean Region,1477469,56.2857142857143,0.142857142857143,2020,473766.285451675,1042.99988696886,38.0960374029603,0.0966904502613204,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,2037408,29441,Bangladesh,0,0,Lower middle income,South-East Asia Region,167420951,5.71428571428571,0,2020,12169.3729956175,175.850153903379,0.0341312462995489,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,60753145,803560,29779.7414834816,393.885930785419,429.142857142857,9.28571428571429,0.210355584804655,0.00455163549011403
2023-01-22,105905,569,Barbados,0,0,High income,Region of the Americas,280693,0,0,2020,377298.329491651,2027.12572098342,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,994037,7118,Belarus,0,0,Upper middle income,European Region,9633740,0,0,2020,103182.876016999,738.861542869125,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,4688927,33525,Belgium,0,0,High income,European Region,11561717,397.142857142857,6.71428571428571,2020,405556.285454833,2899.6558210169,34.3498164799274,0.580734307394457,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,70555,688,Belize,0,0,Upper middle income,Region of the Americas,394921,22.5714285714286,0,2020,178655.984361429,1742.12057601394,57.1542880004572,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,27989,163,Benin,0,0,Lower middle income,African Region,12643123,1,0,2020,2213.77265727779,12.8923842629705,0.0790943819814139,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,18751,157,Bermuda,0,0,High income,,64031,4.71428571428571,0.285714285714286,2020,292842.529399822,2451.93734284956,73.6250521510786,4.46212437279264,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,62577,21,Bhutan,0,0,Lower middle income,South-East Asia Region,772506,3.71428571428571,0,2020,81005.196076147,27.1842548795738,4.80809950250964,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,60753145,803560,29779.7414834816,393.885930785419,429.142857142857,9.28571428571429,0.210355584804655,0.00455163549011403
2023-01-22,1183705,22342,Bolivia,0,0,Lower middle income,Region of the Americas,11936162,644.285714285714,1.28571428571429,2020,99169.6493395448,1871.79094921802,53.9776281761017,0.107715887712842,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,401278,16248,Bosnia and Herzegovina,0,0,Upper middle income,European Region,3318407,13,1,2020,120924.889562974,4896.32525485873,3.91754236294704,0.301349412534388,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,328581,2795,Botswana,0,0,Upper middle income,African Region,2546402,50.1428571428572,0,2020,129037.363307129,1097.62716177571,19.6916500783683,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,36718053,696257,Brazil,552,3,Upper middle income,Region of the Americas,213196304,12850.5714285714,130.571428571429,2020,172226.498823357,3265.80239402274,60.2757702055258,0.612446961423068,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,7305,64,British Virgin Islands,0,0,High income,,30910,0,0,2020,236331.284373989,2070.52733743125,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,274217,225,Brunei,0,0,High income,Western Pacific Region,441725,224.428571428571,0,2020,620786.688550569,509.366687418643,508.07305773631,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,1294871,38163,Bulgaria,23,3,Upper middle income,European Region,6979175,102.714285714286,3.42857142857143,2020,185533.533691303,5468.12481417933,14.7172532160729,0.491257409159597,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,22025,396,Burkina Faso,0,0,Low income,African Region,21522626,0,0,2020,1023.34166843767,18.399241802557,0,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,52429,38,Burundi,0,0,Low income,African Region,12220227,7,0,2020,4290.34583400128,3.10959853691752,0.572820783116386,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,138676,3056,Cambodia,0,0,Lower middle income,Western Pacific Region,16396860,2,0,2020,8457.47295518776,186.377147819765,0.121974573180475,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,123993,1965,Cameroon,0,0,Lower middle income,African Region,26491087,0,0,2020,4680.55538830853,74.1758916876457,0,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,4551279,50248,Canada,318,0,High income,Region of the Americas,37888705,1890.14285714286,39.8571428571429,2020,120122.316136168,1326.19998492955,49.8867104891249,1.05195315746851,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,63224,412,Cape Verde,0,0,Lower middle income,African Region,582640,0.571428571428571,0,2020,108512.975422216,707.126184264726,0.980757537121673,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,11779,41,"Bonaire, Sint Eustatius and Saba",0,0,,,26153,0.428571428571429,0,2020,450388.100791496,1567.69777845754,16.3870847922391,0,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,31472,37,Cayman Islands,0,0,High income,,67311,0,0,2020,467561.022715455,549.687272511179,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,15361,113,Central African Republic,0,0,Low income,African Region,5343020,1.42857142857143,0,2020,2874.96584328713,21.1490879689763,0.267371529317021,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,7651,194,Chad,0,0,Low income,African Region,16644701,0,0,2020,459.665811960215,11.6553610665641,0,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,0,0,Channel Islands,0,0,High income,,,0,0,,,,,,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,5103912,63667,Chile,2075,27,High income,Region of the Americas,19300315,2336.71428571429,22.5714285714286,2020,264447.082858492,3298.75445038073,121.071303018333,1.16948498360926,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,14228384,107159,China,21930,65,Upper middle income,Western Pacific Region,1456928486,22839,1891.28571428571,2020,9766.01400598876,73.551310877451,15.6761297616635,1.29813215436417,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,6348356,142085,Colombia,0,0,Upper middle income,Region of the Americas,50930662,756.714285714286,18,2020,124647.034825505,2789.77328038658,14.8577351245559,0.353421677495572,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,8992,161,Comoros,0,0,Lower middle income,African Region,806166,0.857142857142857,0,2020,11154.0303113751,199.710729551978,1.06323369770352,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,25375,386,Congo (Brazzaville),0,0,Lower middle income,African Region,5702174,0,0,2020,4450.05711856566,67.6934797149298,0,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,95346,1463,Congo (Kinshasa),0,0,Low income,African Region,92853164,24.7142857142857,0.142857142857143,2020,1026.84707653042,15.7560597504249,0.266165251130115,0.00153852746317985,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,6988,2,Cook Islands,0,0,,Western Pacific Region,17029,5.14285714285714,0.142857142857143,2020,410358.799694639,117.446708555993,302.005822001124,8.38905061114234,18246793,105395,,,188.857142857143,1,,,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,1177514,9123,Costa Rica,0,0,Upper middle income,Region of the Americas,5123105,816,2.71428571428571,2020,229843.815420531,1780.75600636723,159.278406357082,0.529812626187774,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,87966,833,Cote d'Ivoire,0,0,Lower middle income,African Region,26811790,0.857142857142857,0,2020,3280.87009483515,31.0684217652011,0.0319688785098965,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,1267067,17815,Croatia,46,6,High income,European Region,4096869,83.4285714285714,7.14285714285714,2020,309276.913662604,4348.44267659034,20.3639831853475,1.74349171107427,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,1112350,8530,Cuba,9,0,Upper middle income,Region of the Americas,11300698,10,0,2020,98431.972963086,754.820631433563,0.88490109195025,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,45986,301,Curacao,0,0,High income,,189288,0,0.285714285714286,2020,242941.97202147,1590.16947719877,0,1.50941573535716,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,640729,1280,Cyprus,0,0,High income,European Region,1237537,381,1.42857142857143,2020,517745.328018475,1034.31250944416,307.869582889239,1.15436664000465,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,4586781,42280,Czechia,50,0,High income,European Region,10530953,265.857142857143,3.71428571428571,2020,435552.318959167,4014.83132628168,25.245307130052,0.352701765384929,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,3398106,8072,Denmark,0,0,High income,European Region,5825641,206.857142857143,12.8571428571429,2020,583301.648694109,1385.59859764788,35.5080484460239,2.20699196142413,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,15690,189,Djibouti,0,0,Lower middle income,Eastern Mediterranean Region,1090156,0,0,2020,14392.4355780274,173.369682871075,0,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,15760,74,Dominica,0,0,Upper middle income,Region of the Americas,71995,0,0,2020,218904.090561845,1027.8491561914,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,659761,4384,Dominican Republic,0,0,Upper middle income,Region of the Americas,10999664,22.1428571428571,0,2020,59980.104846839,398.557628669385,2.01304850246854,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,1047624,35940,Ecuador,0,0,Upper middle income,Region of the Americas,17588595,1023,0,2020,59562.6882078984,2043.36958125422,58.1626900841142,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,515645,24805,Egypt,0,0,Lower middle income,Eastern Mediterranean Region,107465134,0,0.285714285714286,2020,4798.25391554437,230.819048715837,0,0.00265866960826835,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,22538780,343544,30086.6972950428,458.592006112496,1030.14285714286,8.42857142857143,1.37512306848497,0.0112511802857597
2023-01-22,201785,4230,El Salvador,0,0,Lower middle income,Region of the Americas,6292731,0,0,2020,32066.3635550288,672.204166998399,0,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,186722600,2903332,182942.530032468,2844.55605054892,79548.5714285714,888.571428571429,77.9381655868726,0.870582914212966
2023-01-22,17186,183,Equatorial Guinea,0,0,Upper middle income,African Region,1596049,0,0,2020,10767.8398344913,114.658133929472,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,10189,103,Eritrea,0,0,Low income,African Region,3555868,0,0,2020,2865.40445258373,28.9662045947712,0,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,613218,2896,Estonia,0,0,High income,European Region,1329444,53.5714285714286,1.57142857142857,2020,461258.992481067,2178.3542593746,40.2961151965999,1.18201937910026,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,74114,1422,Eswatini,28,0,Lower middle income,African Region,1180655,8.71428571428571,0,2020,62773.6298918821,1204.41619270659,7.38089087352843,0,97075144,1344820,28925.4376287894,400.715419303921,2831,39.5714285714286,0.843551815149537,0.0117910810312571,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,499306,7572,Ethiopia,11,0,Low income,African Region,117190911,27.8571428571429,0,2020,4260.62051859977,64.6125193104779,0.237707366718421,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,1930,0,Falkland Islands,0,0,,,3747,0,0,2020,515078.729650387,0,0,0,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,34658,28,Faroe Islands,0,0,High income,,52415,0,0,2020,661222.932366689,534.19822569875,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,68808,883,Fiji,0,0,Upper middle income,Western Pacific Region,920422,2.14285714285714,0,2020,74757.0136307042,959.342562433319,2.32812464593104,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,114461974,381872,58633.0585435322,195.613639619178,144536.857142857,2384.71428571429,74.0388944065852,1.22156806699737
2023-01-22,1449829,8557,Finland,0,0,High income,European Region,5529468,167.571428571429,18,2020,262200.450386909,1547.52681451452,30.3051629146653,3.25528604198451,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,38437213,160148,France,0,0,High income,European Region,64480053,4791.57142857143,57.7142857142857,2020,596110.133470269,2483.6828220349,74.3109102061599,0.895071933552625,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
2023-01-22,97982,413,French Guiana,0,0,,,290969,5.14285714285714,0,2020,336743.776828459,1419.39519330238,17.6749314973662,0,18246793,105395,,,188.857142857143,1,,,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,77957,649,French Polynesia,0,0,High income,,301920,0,0,2020,258204.160042395,2149.57604663487,0,0,412206236,2796846,331327.058046634,2248.07554097628,209693.285714286,1706.85714285714,168.549268254754,1.37195390622072,3828970,21444,,,1287.42857142857,6.42857142857143,,
2023-01-22,48980,306,Gabon,0,0,Upper middle income,African Region,2292573,0,0,2020,21364.6413876461,133.474484781946,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,12586,372,Gambia,0,0,Low income,African Region,2573995,0,0,2020,4889.67538786983,144.522425257236,0,0,2276394,47829,3255.77492740571,68.4066374287086,400,3.28571428571429,0.572093394624254,0.00469933859869923,8935600,174149,7881.00263192202,153.595587016718,850.571428571429,4,0.750185288868023,0.00352791200676934
2023-01-22,1811015,16909,Georgia,0,0,Upper middle income,European Region,3765912,0,0,2020,480896.792065242,4490.01463656081,0,0,139024810,2518522,55333.7610119166,1002.40593352549,55253.2857142857,2187.42857142857,21.9915575273034,0.870626255860854,271588308,2185511,292066.100608661,2350.29880449542,40683.7142857143,636.714285714286,43.7512714638122,0.684722623001872
